,st,state,year,population,violentcrimetotal,murderandnonnegligentmanslaughte,forciblerape,robbery,aggravatedassault,propertycrimetotal,burglary,larcenytheft,motorvehicletheft,violentcrimerate,murderrate,forcibleraperate,robberyrate,aggravatedassaultrate,propertycrimerate,burglaryrate,larcenytheftrate,motorvehicletheftrate
1404,NJ,New Jersey,2000,8414350,32298,289,1357,13553,17099,233637,43924,155562,34151,383.7999878,3.400000095,16.10000038,161.1000061,203.1999969,2776.600098,522,1848.800049,405.8999939
1405,NJ,New Jersey,2001,8484431,33094,336,1278,14110,17370,240551,46812,156031,37708,390.1000061,4,15.10000038,166.3000031,204.6999969,2835.199951,551.7000122,1839,444.3999939
1406,NJ,New Jersey,2002,8575252,32252,339,1365,13955,16593,227715,43899,148061,35755,376.1000061,4,15.89999962,162.6999969,193.5,2655.5,511.8999939,1726.599976,417
1407,NJ,New Jersey,2003,8638396,31599,407,1325,13366,16501,219799,43453,141778,34568,365.7999878,4.699999809,15.30000019,154.6999969,191,2544.399902,503,1641.300049,400.2000122
1408,NM,New Mexico,1960,951023,1360,70,117,376,797,21337,4331,14501,2505,143,7.400000095,12.30000019,39.5,83.80000305,2243.600098,455.3999939,1524.800049,263.3999939
1409,NM,New Mexico,1961,983000,1278,67,127,381,703,20273,4357,13744,2172,130,6.800000191,12.89999962,38.79999924,71.5,2062.399902,443.2000122,1398.199951,221
1410,NM,New Mexico,1962,1020000,1338,64,127,419,728,21654,5256,14109,2289,131.1999969,6.300000191,12.5,41.09999847,71.40000153,2122.899902,515.2999878,1383.199951,224.3999939
1411,NM,New Mexico,1963,1018000,1376,57,124,385,810,23283,6080,14841,2362,135.1999969,5.599999905,12.19999981,37.79999924,79.59999847,2287.100098,597.2000122,1457.900024,232
1412,NM,New Mexico,1964,1008000,1613,56,124,476,957,25303,6782,16108,2413,160,5.599999905,12.30000019,47.20000076,94.90000153,2510.199951,672.7999878,1598,239.3999939
1413,NM,New Mexico,1965,1029000,2047,65,142,449,1391,27379,7563,17491,2325,198.8999939,6.300000191,13.80000019,43.59999847,135.1999969,2660.699951,735,1699.800049,225.8999939
1414,NM,New Mexico,1966,1022000,2221,64,138,458,1561,31133,9380,18971,2782,217.3000031,6.300000191,13.5,44.79999924,152.6999969,3046.300049,917.7999878,1856.300049,272.2000122
1415,NM,New Mexico,1967,1003000,2325,66,155,456,1648,30477,8539,19378,2560,231.8000031,6.599999905,15.5,45.5,164.3000031,3038.600098,851.2999878,1932,255.1999969
1416,NM,New Mexico,1968,1015000,2543,65,214,513,1751,35997,9848,22792,3357,250.5,6.400000095,21.10000038,50.5,172.5,3546.5,970.2000122,2245.5,330.7000122
1417,NM,New Mexico,1969,994000,2881,63,249,647,1922,41973,12234,25622,4117,289.7999878,6.300000191,25.10000038,65.09999847,193.3999939,4222.600098,1230.800049,2577.699951,414.2000122
1418,NM,New Mexico,1970,1016000,3093,98,227,687,2081,41977,12156,25729,4092,304.3999939,9.600000381,22.29999924,67.59999847,204.8000031,4131.600098,1196.5,2532.399902,402.7999878
1419,NM,New Mexico,1971,1030000,3994,124,270,1062,2538,48595,14596,29274,4725,387.7999878,12,26.20000076,103.0999985,246.3999939,4718,1417.099976,2842.100098,458.7000122
1420,NM,New Mexico,1972,1065000,4598,122,359,1295,2822,48102,15650,28409,4043,431.7000122,11.5,33.70000076,121.5999985,265,4516.600098,1469.5,2667.5,379.6000061
1421,NM,New Mexico,1973,1106000,5219,130,366,1424,3299,49330,16601,28914,3815,471.8999939,11.80000019,33.09999847,128.8000031,298.2999878,4460.200195,1501,2614.300049,344.8999939
1422,NM,New Mexico,1974,1122000,5053,127,391,1398,3137,53436,17762,32240,3434,450.3999939,11.30000019,34.79999924,124.5999985,279.6000061,4762.600098,1583.099976,2873.399902,306.1000061
1423,NM,New Mexico,1975,1147000,6134,153,470,1453,4058,60844,19828,37378,3638,534.7999878,13.30000019,41,126.6999969,353.7999878,5304.600098,1728.699951,3258.800049,317.2000122
1424,NM,New Mexico,1976,1168000,6475,113,479,1457,4426,66116,19617,42650,3849,554.4000244,9.699999809,41,124.6999969,378.8999939,5660.600098,1679.5,3651.5,329.5
1425,NM,New Mexico,1977,1190000,5961,105,465,1304,4087,55772,16882,35802,3088,500.8999939,8.800000191,39.09999847,109.5999985,343.3999939,4686.700195,1418.699951,3008.600098,259.5
1426,NM,New Mexico,1978,1212000,6402,124,517,1352,4409,56384,16188,36393,3803,528.2000122,10.19999981,42.70000076,111.5999985,363.7999878,4652.100098,1335.599976,3002.699951,313.7999878
1427,NM,New Mexico,1979,1241000,7272,154,582,1502,5034,64563,18385,41745,4433,586,12.39999962,46.90000153,121,405.6000061,5202.5,1481.5,3363.800049,357.2000122
1428,NM,New Mexico,1980,1295474,7967,170,561,1657,5579,69490,19335,45613,4542,615,13.10000038,43.29999924,127.9000015,430.7000122,5364.100098,1492.5,3521,350.6000061
1429,NM,New Mexico,1981,1327000,8913,151,628,1868,6266,73369,21405,47252,4712,671.7000122,11.39999962,47.29999924,140.8000031,472.2000122,5528.899902,1613,3560.800049,355.1000061
1430,NM,New Mexico,1982,1359000,9982,158,656,1715,7453,79816,22135,53402,4279,734.5,11.60000038,48.29999924,126.1999969,548.4000244,5873.100098,1628.800049,3929.5,314.8999939
1431,NM,New Mexico,1983,1399000,9608,124,671,1595,7218,79175,21813,53077,4285,686.7999878,8.899999619,48,114,515.9000244,5659.399902,1559.199951,3793.899902,306.2999878
1432,NM,New Mexico,1984,1424000,9798,130,783,1856,7029,79108,23349,51195,4564,688.0999756,9.100000381,55,130.3000031,493.6000061,5555.299805,1639.699951,3595.199951,320.5
1433,NM,New Mexico,1985,1450000,10207,158,722,2003,7324,83843,25432,53398,5013,703.9000244,10.89999962,49.79999924,138.1000061,505.1000061,5782.299805,1753.900024,3682.600098,345.7000122
1434,NM,New Mexico,1986,1479000,10731,170,693,1916,7952,87266,27283,54906,5077,725.5999756,11.5,46.90000153,129.5,537.7000122,5900.299805,1844.699951,3712.399902,343.2999878
1435,NM,New Mexico,1987,1500000,9427,152,646,1625,7004,88775,26815,56777,5183,628.5,10.10000038,43.09999847,108.3000031,466.8999939,5918.299805,1787.699951,3785.100098,345.5
1436,NM,New Mexico,1988,1510000,9938,173,580,1557,7628,89817,27737,56192,5888,658.0999756,11.5,38.40000153,103.0999985,505.2000122,5948.100098,1836.900024,3721.300049,389.8999939
1437,NM,New Mexico,1989,1528000,10755,132,702,1607,8314,89693,26146,58201,5346,703.9000244,8.600000381,45.90000153,105.1999969,544.0999756,5870,1711.099976,3809,349.8999939
1438,NM,New Mexico,1990,1515069,11821,139,753,1744,9185,89448,26343,58004,5101,780.2000122,9.199999809,49.70000076,115.0999985,606.2000122,5903.899902,1738.699951,3828.5,336.7000122
1439,NM,New Mexico,1991,1548000,12922,163,811,1862,10086,90474,26672,58441,5361,834.7999878,10.5,52.40000153,120.3000031,651.5999756,5844.600098,1723,3775.300049,346.2999878
1440,NM,New Mexico,1992,1581000,14781,141,990,2202,11448,86942,23896,57072,5974,934.9000244,8.899999619,62.59999847,139.3000031,724.0999756,5499.200195,1511.400024,3609.899902,377.8999939
1441,NM,New Mexico,1993,1616000,15024,130,842,2237,11815,86236,22966,56723,6547,929.7000122,8,52.09999847,138.3999939,731.0999756,5336.399902,1421.199951,3510.100098,405.1000061
1442,NM,New Mexico,1994,1654000,14708,177,866,2329,11336,87638,21945,57343,8350,889.2000122,10.69999981,52.40000153,140.8000031,685.4000244,5298.5,1326.800049,3466.899902,504.7999878
1443,NM,New Mexico,1995,1685000,13804,148,954,2604,10098,94508,24383,61478,8647,819.2000122,8.800000191,56.59999847,154.5,599.2999878,5608.799805,1447.099976,3648.5,513.2000122
1444,NM,New Mexico,1996,1713000,14399,197,1088,2782,10332,98698,23586,65139,9973,840.5999756,11.5,63.5,162.3999939,603.2000122,5761.700195,1376.900024,3802.600098,582.2000122
1445,NM,New Mexico,1997,1730000,14762,134,872,2966,10790,104721,25126,67188,12407,853.2999878,7.699999809,50.40000153,171.3999939,623.7000122,6053.200195,1452.400024,3883.699951,717.2000122
1446,NM,New Mexico,1998,1737000,16700,190,957,2839,12714,100011,24213,65031,10767,961.4000244,10.89999962,55.09999847,163.3999939,732,5757.700195,1394,3743.899902,619.9000244
1447,NM,New Mexico,1999,1740000,14520,170,944,2579,10827,89220,21481,59613,8126,834.5,9.800000191,54.29999924,148.1999969,622.2000122,5127.600098,1234.5,3426,467
1448,NM,New Mexico,2000,1819046,13786,135,922,2499,10230,86605,21339,57925,7341,757.9000244,7.400000095,50.70000076,137.3999939,562.4000244,4761,1173.099976,3184.399902,403.6000061
1449,NM,New Mexico,2001,1829146,14288,99,850,2695,10644,83095,19552,56406,7137,781.0999756,5.400000095,46.5,147.3000031,581.9000244,4542.799805,1068.900024,3083.699951,390.2000122
1450,NM,New Mexico,2002,1852044,13719,152,1027,2206,10334,80477,19634,53406,7437,740.7000122,8.199999809,55.5,119.0999985,558,4345.299805,1060.099976,2883.600098,401.6000061
1451,NM,New Mexico,2003,1874614,12470,112,937,1950,9471,77301,19218,50827,7256,665.2000122,6,50,104,505.2000122,4123.600098,1025.199951,2711.300049,387.1000061
1452,NV,Nevada,1960,285278,416,25,36,211,144,9399,2606,5675,1118,145.8000031,8.800000191,12.60000038,74,50.5,3294.699951,913.5,1989.300049,391.8999939
1453,NV,Nevada,1961,299000,549,21,24,317,187,10276,2724,6136,1416,183.6000061,7,8,106,62.5,3436.800049,911,2052.199951,473.6000061
1454,NV,Nevada,1962,335000,711,27,66,357,261,11712,2971,7054,1687,212.1999969,8.100000381,19.70000076,106.5999985,77.90000153,3496.100098,886.9000244,2105.699951,503.6000061
1455,NV,Nevada,1963,368000,755,29,60,437,229,16137,4221,9441,2475,205.1999969,7.900000095,16.29999924,118.8000031,62.20000076,4385.100098,1147,2565.5,672.5999756
1456,NV,Nevada,1964,408000,983,32,54,448,449,16381,4416,9856,2109,240.8999939,7.800000191,13.19999981,109.8000031,110,4015,1082.400024,2415.699951,516.9000244
1457,NV,Nevada,1965,440000,953,37,68,429,419,15565,3863,9779,1923,216.6000061,8.399999619,15.5,97.5,95.19999695,3537.5,878,2222.5,437
1458,NV,Nevada,1966,454000,987,48,52,440,447,15472,4229,9494,1749,217.3999939,10.60000038,11.5,96.90000153,98.5,3407.899902,931.5,2091.199951,385.2000122
1459,NV,Nevada,1967,444000,1100,48,64,523,465,18010,4734,11159,2117,247.6999969,10.80000019,14.39999962,117.8000031,104.6999969,4056.300049,1066.199951,2513.300049,476.7999878
1460,NV,Nevada,1968,453000,1261,25,79,647,510,18952,5808,11107,2037,278.3999939,5.5,17.39999962,142.8000031,112.5999985,4183.700195,1282.099976,2451.899902,449.7000122
1461,NV,Nevada,1969,457000,1642,41,94,781,726,21874,6245,13069,2560,359.2999878,9,20.60000038,170.8999939,158.8999939,4786.399902,1366.5,2859.699951,560.2000122
1462,NV,Nevada,1970,488738,1948,43,96,921,888,26222,8116,14877,3229,398.6000061,8.800000191,19.60000038,188.3999939,181.6999969,5365.200195,1660.599976,3044,660.7000122
1463,NV,Nevada,1971,507000,1887,58,135,868,826,25803,7635,15094,3074,372.2000122,11.39999962,26.60000038,171.1999969,162.8999939,5089.299805,1505.900024,2977.100098,606.2999878
1464,NV,Nevada,1972,527000,2264,71,179,1002,1012,28566,9262,16335,2969,429.6000061,13.5,34,190.1000061,192,5420.5,1757.5,3099.600098,563.4000244
1465,NV,Nevada,1973,548000,3135,67,252,1436,1380,33209,11781,18079,3349,572.0999756,12.19999981,46,262,251.8000031,6060,2149.800049,3299.100098,611.0999756
1466,NV,Nevada,1974,573000,3910,85,259,1592,1974,40939,14053,23413,3473,682.4000244,14.80000019,45.20000076,277.7999878,344.5,7144.700195,2452.5,4086,606.0999756
1467,NV,Nevada,1975,592000,4018,77,279,1791,1871,44247,14487,26741,3019,678.7000122,13,47.09999847,302.5,316,7474.200195,2447.100098,4517.100098,510
1468,NV,Nevada,1976,610000,4215,70,288,1799,2058,46452,14594,28776,3082,691,11.5,47.20000076,294.8999939,337.3999939,7615.100098,2392.5,4717.399902,505.2000122
1469,NV,Nevada,1977,633000,4703,100,311,2045,2247,45734,15528,26666,3540,743,15.80000019,49.09999847,323.1000061,355,7225,2453.100098,4212.600098,559.2000122
1470,NV,Nevada,1978,660000,5153,102,356,2373,2322,49540,17551,28018,3971,780.7999878,15.5,53.90000153,359.5,351.7999878,7506.100098,2659.199951,4245.200195,601.7000122
1471,NV,Nevada,1979,702000,5866,123,418,2861,2464,56132,19799,31388,4945,835.5999756,17.5,59.5,407.5,351,7996,2820.399902,4471.200195,704.4000244
1472,NV,Nevada,1980,800312,7304,160,538,3686,2920,63556,23263,34864,5429,912.5999756,20,67.19999695,460.6000061,364.8999939,7941.399902,2906.699951,4356.299805,678.4000244
1473,NV,Nevada,1981,845000,7575,148,548,3870,3009,65027,23046,36955,5026,896.4000244,17.5,64.90000153,458,356.1000061,7695.5,2727.300049,4373.399902,594.7999878
1474,NV,Nevada,1982,881000,7096,120,542,3697,2737,62512,21256,36279,4977,805.4000244,13.60000038,61.5,419.6000061,310.7000122,7095.600098,2412.699951,4117.899902,564.9000244
1475,NV,Nevada,1983,891000,5838,114,457,2737,2530,53871,17922,31749,4200,655.2000122,12.80000019,51.29999924,307.2000122,284,6046.100098,2011.400024,3563.300049,471.3999939
1476,NV,Nevada,1984,911000,5726,98,553,2542,2533,54045,18023,31508,4514,628.5,10.80000019,60.70000076,279,278,5932.5,1978.400024,3458.600098,495.5
1477,NV,Nevada,1985,936000,6244,96,564,2573,3011,55294,17312,33336,4646,667.0999756,10.30000019,60.29999924,274.8999939,321.7000122,5907.5,1849.599976,3561.5,496.3999939
1478,NV,Nevada,1986,963000,6923,121,625,2763,3414,53647,15446,33601,4600,718.9000244,12.60000038,64.90000153,286.8999939,354.5,5570.799805,1603.900024,3489.199951,477.7000122
1479,NV,Nevada,1987,1007000,7006,85,622,2744,3555,57154,16408,35157,5589,695.7000122,8.399999619,61.79999924,272.5,353,5675.700195,1629.400024,3491.300049,555
1480,NV,Nevada,1988,1060000,8275,111,782,3087,4295,60128,16376,37401,6351,780.7000122,10.5,73.80000305,291.2000122,405.2000122,5672.5,1544.900024,3528.399902,599.2000122
1481,NV,Nevada,1989,1111000,6947,91,662,2784,3410,62732,15607,40686,6439,625.2999878,8.199999809,59.59999847,250.6000061,306.8999939,5646.399902,1404.800049,3662.100098,579.5999756
1482,NV,Nevada,1990,1201833,7222,116,748,2864,3494,65652,16434,42097,7121,600.9000244,9.699999809,62.20000076,238.3000031,290.7000122,5462.700195,1367.400024,3502.699951,592.5
1483,NV,Nevada,1991,1284000,8693,152,848,4012,3681,72183,18026,45781,8376,677,11.80000019,66,312.5,286.7000122,5621.700195,1403.900024,3565.5,652.2999878
1484,NV,Nevada,1992,1327000,9247,145,833,4397,3872,73077,17108,46714,9255,696.7999878,10.89999962,62.79999924,331.2999878,291.7999878,5506.899902,1289.199951,3520.300049,697.4000244
1485,NV,Nevada,1993,1389000,12157,144,846,4724,6443,73685,17293,46137,10255,875.2000122,10.39999962,60.90000153,340.1000061,463.8999939,5304.899902,1245,3321.600098,738.2999878
1486,NV,Nevada,1994,1457000,14597,170,1001,5134,8292,82693,19735,51893,11065,1001.900024,11.69999981,68.69999695,352.3999939,569.0999756,5675.600098,1354.5,3561.600098,759.4000244
1487,NV,Nevada,1995,1530000,14461,163,937,4966,8395,86203,20235,54563,11405,945.2000122,10.69999981,61.20000076,324.6000061,548.7000122,5634.200195,1322.5,3566.199951,745.4000244
1488,NV,Nevada,1996,1603000,13005,220,856,4931,6998,83047,19558,52295,11194,811.2999878,13.69999981,53.40000153,307.6000061,436.6000061,5180.700195,1220.099976,3262.300049,698.2999878
1489,NV,Nevada,1997,1677000,13395,187,1005,5071,7132,88307,21975,53112,13220,798.7000122,11.19999981,59.90000153,302.3999939,425.2999878,5265.799805,1310.400024,3167.100098,788.2999878
1490,NV,Nevada,1998,1747000,11244,170,911,4453,5710,81006,19873,47367,13766,643.5999756,9.699999809,52.09999847,254.8999939,326.7999878,4636.899902,1137.599976,2711.300049,788
1491,NV,Nevada,1999,1809000,10311,165,943,4209,4994,73874,17613,43167,13094,570,9.100000381,52.09999847,232.6999969,276.1000061,4083.699951,973.5999756,2386.199951,723.7999878
1492,NV,Nevada,2000,1998257,10474,129,860,4543,4942,74823,17526,44125,13172,524.2000122,6.5,43,227.3000031,247.3000031,3744.399902,877.0999756,2208.199951,659.2000122
1493,NV,Nevada,2001,2106074,12359,180,883,4932,6364,77486,17711,45073,14702,586.7999878,8.5,41.90000153,234.1999969,302.2000122,3679.199951,840.9000244,2140.100098,698.0999756
1494,NV,Nevada,2002,2167455,13856,181,928,5118,7629,83896,18951,47459,17486,639.2999878,8.399999619,42.79999924,236.1000061,352,3870.699951,874.2999878,2189.600098,806.7999878
1495,NV,Nevada,2003,2241154,13765,197,874,5162,7532,96109,21977,53294,20838,614.2000122,8.800000191,39,230.3000031,336.1000061,4288.399902,980.5999756,2378,929.7999878
1496,NY,New York,1960,16838000,21335,481,1064,7405,12385,154039,56445,67690,29904,126.7074509,2.900000095,6.300000191,44.09999847,73.80000305,914.8295288,336.2999878,403.2999878,178.1999969
1497,NY,New York,1961,17061000,21833,603,1004,6921,13305,159733,60234,69067,30432,127.9702225,3.5,5.900000095,40.59999847,78.09999847,936.2463989,353.6000061,405.5,178.6999969
1498,NY,New York,1962,17301000,23578,628,1172,7622,14156,176039,67303,75699,33037,136.2811432,3.599999905,6.699999809,43.79999924,81.30000305,1017.507629,386.7000122,435,189.8000031
1499,NY,New York,1963,17461000,24971,669,1120,8131,15051,203414,74574,88289,40551,143.0101318,3.799999952,6.300000191,45.90000153,85,1164.961914,421.1000061,498.6000061,229
1500,NY,New York,1964,17589000,30677,833,1507,9829,18508,237250,90277,97745,49228,174.410141,4.599999905,8.399999619,54.90000153,103.3000031,1348.85437,503.8999939,545.5999756,274.7999878
1501,NY,New York,1965,18073000,58802,836,2320,28182,27464,495248,183443,253353,58452,325.3999939,4.599999905,12.80000019,155.8999939,152,2740.300049,1015,1401.800049,323.3999939
1502,NY,New York,1966,18258000,62561,882,2439,30098,29142,546904,196127,286409,64368,342.6000061,4.800000191,13.39999962,164.8000031,159.6000061,2995.399902,1074.199951,1568.699951,352.5
1503,NY,New York,1967,18336000,75124,996,2665,40202,31261,617404,219157,314472,83775,409.7000122,5.400000095,14.5,219.3000031,170.5,3367.199951,1195.199951,1715.099976,456.8999939
1504,NY,New York,1968,18113000,98515,1185,2527,59857,34946,730938,250918,375143,104877,543.9000244,6.5,14,330.5,192.8999939,4035.399902,1385.300049,2071.100098,579
1505,NY,New York,1969,18321000,105870,1324,2902,64754,36890,731340,248477,367463,115400,577.9000244,7.199999809,15.80000019,353.3999939,201.3999939,3991.800049,1356.199951,2005.699951,629.9000244
1506,NY,New York,1970,18190740,124613,1444,2875,81149,39145,779701,267474,386553,125674,685,7.900000095,15.80000019,446.1000061,215.1999969,4286.299805,1470.400024,2125,690.9000244
1507,NY,New York,1971,18391000,145048,1823,3225,97682,42318,789974,273704,388612,127658,788.7000122,9.899999619,17.5,531.0999756,230.1000061,4295.399902,1488.199951,2113.100098,694.0999756
1508,NY,New York,1972,18366000,138542,2026,4199,86391,45926,666063,239886,321096,105081,754.2999878,11,22.89999962,470.3999939,250.1000061,3626.600098,1306.099976,1748.300049,572.0999756
1509,NY,New York,1973,18265000,135468,2040,4852,80795,47781,678881,246246,320307,112328,741.7000122,11.19999981,26.60000038,442.2999878,261.6000061,3716.800049,1348.199951,1753.699951,615
1510,NY,New York,1974,18111000,145427,1919,5240,86814,51454,766276,271824,390357,104095,803,10.60000038,28.89999962,479.2999878,284.1000061,4231,1500.900024,2155.399902,574.7999878
1511,NY,New York,1975,18120000,155187,1996,5099,93499,54593,866010,301996,447740,116274,856.4000244,11,28.10000038,516,301.2999878,4779.299805,1666.599976,2471,641.7000122
1512,NY,New York,1976,18084000,156988,1969,4663,95718,54638,968751,318919,516328,133504,868.0999756,10.89999962,25.79999924,529.2999878,302.1000061,5357,1763.5,2855.199951,738.2000122
1513,NY,New York,1977,17924000,149087,1919,5272,84703,57193,942057,309735,498653,133669,831.7999878,10.69999981,29.39999962,472.6000061,319.1000061,5255.799805,1728,2782,745.7999878
1514,NY,New York,1978,17748000,149257,1820,5168,83785,58484,878736,292956,466516,119264,841,10.30000019,29.10000038,472.1000061,329.5,4951.200195,1650.599976,2628.600098,672
